bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,elevation
16.16687584,24.53866768,8.37749958,452.8099976,92.05000305,2,87.0974884,242.6000061,8,14.5,230.7799988,14.57933331,44.8324852,647.1555176,31.89999962,-0.300000012,32.29000092,8.512499809,24.24333382,416.3540344
16.48175049,24.59499931,8.737166405,402.0799866,78.80000305,1,86.62657166,204.8800049,6,12.69999981,204.2799988,14.7784996,45.75445938,650.1140137,31.79999924,-0.5,32.29999924,9.155166626,24.20833397,323.2536011
16.27941704,25.10499954,8.159333229,574.8800049,97.70999908,1,84.86885834,281.3800049,7,12,272.8900146,16.29874992,46.62945175,699.4957275,32.74499893,-2.129999876,34.64299774,9.420833588,24.94499969,330.7174988
16.36725044,25.04999924,8.004500389,630.0999756,107.75,1,84.83838654,284.2999878,7,12,285.9299927,16.22049904,46.28590393,707.6417236,33,-2.529999971,35.5,9.178333282,24.78833389,345.8083801
15.03112507,23.9066658,7.334000111,790.210022,141.25,2,86.19831085,397.6099854,12,16,391.6900024,15.27458382,46.02550888,682.3234863,31.73999977,-1.899999976,33.40000153,7.334000111,23.33333397,625.1558228
15.05962467,23.88249969,7.492500305,791.2000122,142.0800018,2,85.78764343,399.75,12,17,384.3500061,14.99983406,45.3024025,679.0561523,31.53499985,-1.41900003,33.11000061,7.458499908,23.43333435,578.6679688
10.31912518,19.15333366,2.835833311,683.7999878,128,6,76.57958984,342.2000122,25,34,340.6000061,14.93550014,45.69359589,673.4497681,26.28499985,-5.384000301,32.74499893,3.301666737,19.24833298,1866.300049
10.28499985,20.05833244,1.314166665,302.0499878,55.25,8.149999619,68.03907776,150.3999939,25.45000076,25.45000076,150.3999939,17.45833397,45.44087982,768.1664429,29.54999924,-8.869999886,38.41999817,1.314166665,20.05833244,1691.517456
12.48933315,20.69583321,3.54550004,248,45,10,59.6268425,140.8000031,26.79999924,26.79999924,140.8000031,17.5011673,45.23425293,762.4307861,32.77000046,-6.099999905,38.38999939,3.635999918,19.83033371,1585.205322
12.36600018,22.45666695,3.371833324,198.5599976,31.70000076,8,58.57981873,85.80000305,24,24,85.80000305,17.92399979,45.36160278,810.7252808,33.54000092,-6.400000095,38.88000107,3.575000048,22.45666695,1690.416992
13.56083298,24.13850021,3.99333334,165.5,26,6,55.592556,76.90000153,21,21,74.19999695,18.9675827,45.71983337,816.8446655,35.02000046,-6.599999905,41.20000076,4.263166904,24.13850021,1283.440796
13.77979183,24.34583282,3.698333263,183.1199951,21.35000038,6,26.74518204,55.72000122,36.5,45,41.90999985,19.28624916,45.17559433,844.2139893,34.59999847,-8.065000534,42.6649971,8.4375,16.79266739,1165.507202
14.73691654,22.52866745,7.962666988,695.0999756,142.2100067,2,90.48914337,368.0599976,10.14000034,16.94000053,368.0599976,14.0128336,46.49238586,595.8841553,29.59300041,-0.546999991,30.1400013,7.962666988,21.75183296,588.3251953
14.66324997,22.58333397,7.710000038,727.6599731,147.6999969,2,90.5834198,366.2999878,10,17,362.0499878,15.18466663,46.36806488,609.598877,30.28999901,-0.730000019,30.97999954,7.710000038,21.76250076,633.8853149
14.78041649,23.0391674,7.571499825,719.25,142,2,89.69675446,347.6000061,10,17,368.7900085,15.04216671,44.96760178,627.0769043,30.38999939,-1.850000024,31.1400013,7.598333359,22.11683273,626.9698486
15.09879112,23.64166641,7.917500019,555.0499878,102.0999985,2,89.21008301,293.6000061,9,16,349.3500061,14.37458324,44.9487381,640.276001,30.86999893,-0.550000012,31.42000008,8.373332977,22.84733391,427.6114197
16.22062492,24.47500038,8.182499886,462.0299988,100.8000031,2,88.5453949,235.3500061,8,14,253.25,14.50441647,45.33194733,650.4478149,32.09999847,-0.600000024,31.89999962,8.511666298,24.09166718,342.8699341
16.17216682,24.73833275,8.714333534,414.5299988,89.73000336,1,87.20161438,241.8600006,6,12.06999969,208.3800049,14.75150013,45.58106995,658.3690186,32.02999878,-0.5,32.52999878,9.827666283,24.0581665,389.2488098
16.39212418,25.64450073,8.377666473,540.3400269,91.19000244,1,84.58531952,282.019989,7,12,260.9899902,16.08374977,45.99150467,715.7822876,33.22999954,-1.819999933,34.95999908,9.486000061,25.43283272,339.2425232
15.18637466,24.17666626,7.855833054,674.5999756,134.6999969,1,86.69123077,324.1499939,10.19999981,13,336.3500061,15.4400835,47.12870407,690.5302734,31.97999954,-2.079999924,34.29999924,9.281000137,23.76233292,558.9089966
15.13374996,24.48083305,7.494999886,773.8400269,138.3000031,2,85.30725861,398.0299988,10.19999981,17,398.1499939,14.84249973,45.09373093,684.8594971,31.92000008,-1.480000019,33.25999832,7.494999886,23.56083298,482.513916
15.29224968,24.73749924,7.610000134,746.6799927,130.6199951,2,85.61242676,357.6000061,10.10000038,16,357.6000061,15.12291718,45.78614044,692.796875,31.98999977,-1.5,34.07500076,7.610000134,23.74150085,661.8546753
15.80520821,24.33916664,7.703833103,797,137.6600037,2,85.59079742,382.6400146,13,18.10000038,393.7000122,15.19999981,44.77866364,686.3953857,31.85000038,-1.389999986,33.04999924,7.246666431,23.80249977,667.6424561
14.74666691,23.64416695,7.141666412,803.4500122,146.1499939,2,85.78024292,405.75,12.80000019,18.79999924,405.1499939,15.65416622,46.14986801,679.4031372,31.92000008,-2,33.91999817,8.00249958,23.12916565,739.7297974
12.91916656,19.76250076,4.979166985,754.5499878,148,3.5,83.01258087,394,18.5,28.07999992,388.4299927,15.31875038,45.8215332,647.4985962,29.07499886,-3.930000067,33.0909996,4.105166912,19.486166,1145.766235
10.3864584,19.71500015,3.95933342,770,146.8000031,6,81.91424561,379.6000061,25,33.5,365.9400024,15.00675011,45.34228516,636.5586548,27.36899948,-4.920000076,30.52300072,4.914166451,17.74383354,1886.089966
10.12454128,19.81833267,1.150333285,323.8999939,60.24000168,8,69.79340363,162.4799957,25.27000046,25,164.5500031,16.73525047,44.64540482,768.0604858,28.99899864,-8.780000687,37.81200027,1.150333285,19.888834,1710.267212
12.70895863,21.69916725,3.081166744,230.5500031,43,6,69.4047699,130.0500031,22,22,130.0500031,17.56749916,47.13476944,792.9017944,33.22999954,-7.170000076,39.36899948,2.904166698,22.40500069,1382.17688
13.06441689,23.44083405,3.525833368,200.6199951,38.5,6,63.67894745,102.0999985,21,21,102.0999985,18.28333282,45.31903839,805.2764893,33.42000198,-6.400000095,40.48500061,3.525833368,22.96450043,1344.943359
13.48091698,23.66583252,3.875166655,169.0800018,25.29999924,5,62.33620071,67.59999847,16,16,74.69999695,19.16674995,45.63463211,807.9537964,34.54999924,-6.400000095,41.31000137,4.15749979,23.66583252,1255.215454
7.965208054,17.30249977,1.360000014,222.5599976,47.18999863,9.100000381,53.38982391,120.0500031,37.81000137,44.18999863,120.0500031,14.85516644,44.63798904,711.607605,26.43700027,-7.820000172,36.51499939,1.360000014,15.8708334,2057.737793
11.18666649,21.42000008,1.93083334,168.5,19.60000038,7.25,26.88478279,57.25,31.29999924,37.25,57.25,14.95250034,41.07971573,794.9649658,29.77499962,-6.800000191,36.57500076,1.93083334,13.65416622,1773.005371
11.25608349,22.11499977,2.221666574,148.8999939,18.70999908,6.900000095,23.54192734,45.25,30.39999962,36.95000076,49.20999908,14.90216637,40.96575546,798.4210815,30.81500053,-6.329999924,37.18500137,2.110999823,14.10299969,1768.00061
11.20062542,21.57916641,1.900833368,156.5,19.20000076,7.550000191,23.18847084,48.45000076,31.64999962,37.59999847,48.40000153,15.05041695,40.8754921,808.2973633,30.14500046,-6.675000191,36.81999969,2.745833397,14.13249969,1706.43396
11.59679127,21.79583359,2.850000143,275.1499939,30.85000038,9,25.38798714,82.12000275,49,78.81999969,75.55000305,15.96791649,42.95875931,791.7003784,30.73999977,-6.429999828,37.10800171,3.554166794,13.63683319,1743.005371
10.04516697,21.62866592,-0.933833361,299.4500122,34,10.21000004,28.54468918,97.61000061,43.93000031,76.12000275,75.69999695,14.60000038,36.61325836,914.1901245,29.1970005,-10.6789999,39.87599945,16.67566681,14.08333302,1978.64502
14.48654175,22.28300095,7.401666641,689.6900024,142.1100006,2,90.54190063,380.1600037,10,17,382.769989,14.82583332,47.56197739,610.8951416,30.20100021,-0.580000043,31.71899986,7.486499786,21.76866722,641.4837036
14.63729191,22.76499939,7.589333057,716.8499756,140.4600067,2,90.0932312,392.1400146,10,17,339.9400024,15.30424976,47.02938461,629.2766724,30.29999924,-1.439999938,32.56000137,7.622000217,21.78566742,718.3535156
15.10920811,23.43449974,7.858333111,462.1600037,112.1900024,2,89.10355377,248.8999939,8,17.20000076,384.6900024,14.47025013,45.52424622,633.2073364,30.86999893,-0.600000024,31.15999985,8.190999985,22.68983269,450.8664551
16.20370865,24.20499992,8.335000038,437.9400024,94.43000031,2,87.64725494,251.1000061,8,14,251.1000061,14.83083344,45.97534561,643.1156006,32.09999847,-0.699999988,32.59999847,8.359999657,23.65099907,327.87677
15.99366665,24.49066734,8.667666435,484.4100037,89.84999847,1,87.51771545,256,6,14.13000011,236.0099945,14.75066662,45.50091171,655.0476685,31.89999962,-0.5,32.29999924,8.502833366,23.71333313,399.1231079
16.43524933,25.45166588,8.33833313,514.9099731,106.0599976,1,84.15058136,297.9299927,7,12,292.8699951,16.43458366,46.53271866,713.8601074,32.77999878,-2,35.09999847,9.321332932,25.25049973,347.0387268
16.20000076,25.34000015,8.039999962,584.6699829,117.9800034,1,85.84589386,354.1499939,8,13,266.1000061,16.21725082,46.32338715,707.4389648,32.61999893,-1.799999952,34.68000031,8.984833717,25.15883255,585.7011719
16.0894165,25.12249947,7.836666584,584.0900269,101.2200012,1,84.20446777,363.6600037,8,13,272.1000061,16.42108345,46.13221359,707.1836548,32.5890007,-2.190000057,34.66999817,7.826333046,24.9066658,432.7085266
15.61783314,24.25,7.65083313,792.5300293,133.3999939,2,85.97164917,323.2000122,12,15,357.3999939,15.3791666,44.93769073,692.0797119,32.20000076,-1.889999986,33.92499924,7.907666683,24.07083321,655.5800171
14.84549999,23.86750031,6.963833332,800.8099976,145.2799988,2,85.70731354,405.4500122,12,18.60000038,401.3500061,15.98208332,46.34711838,689.6490479,32.33100128,-2.24000001,34.67000198,8.02583313,23.35383224,660.6933594
13.23958302,22.23583412,5.392499924,754.25,147.8399963,3.5,85.42582703,395.75,18,25.5,395.75,15.27250004,44.80703354,694.0516968,30.28199959,-3.994999886,34.04899979,5.325833321,21.75416756,1050.309082
10.67470837,21.00666618,0.8598333,318.1199951,57.70000076,8,68.45776367,150.6999969,23.39999962,23.39999962,158.2100067,16.69641685,44.08707047,775.8561401,30.28499985,-8.43999958,37.87900162,2.080666542,20.92416763,1805.661621
10.60833359,23.10700035,3.592333317,186.4799957,37.90999985,6,68.09226227,93.87000275,18,18,144.6000061,16.86800003,44.34417343,793.9886475,28.90100098,-6.400000095,38.67499924,2.741666555,23.28133392,1785.200317
12.38749981,24.00883293,3.920166731,135.6499939,28.70000076,5,60.85439301,71.30000305,15,15,68.90000153,18.18499947,45.78327942,806.586792,34.31999969,-6.400000095,40.70000076,3.156666517,23.61333275,1772.058838
7.912499905,19.91366768,0.352333307,274.9400024,47.5,9.029999733,53.25505447,126,32.77000046,27.56999969,126,15.52250004,44.09977341,748.2802124,29.63399887,-6.230999947,34.9640007,2.297833204,17.25666618,1564.689819
8.893333435,19.70549965,1.893833399,198.75,28.79000092,7,36.04898834,80.47000122,31.89999962,32.90000153,65.65000153,16.38033295,43.45161057,772.4953003,27.89500046,-7.830000401,36.85000229,0.973333299,17.64599991,1906.388794
10.24858379,20.57733345,1.72633338,160.75,28.82999992,8.399999619,34.41016006,72.19999695,34.40000153,33.40000153,80.36000061,15.97325039,43.03280258,785.8031006,30.15999985,-7.825999737,36.06999969,1.72633338,14.02166653,1826.543457
11.35479164,21.65333366,1.997500062,156.1000061,19.79999924,9.850000381,26.02243042,51.54999924,37.04999924,36.15000153,51.54999924,13.88291645,40.92583084,766.1047974,27.24500084,-6.764999866,37.15999985,0.201666698,14.37250042,2249.210449
11.94345856,22.40733337,2.601166725,147.9499969,17.82999992,6.900000095,22.79253769,45.56000137,29.82999992,36.83000183,45.56000137,14.84591675,40.38456345,814.5531006,31.09700012,-5.664000034,36.76100159,2.601166725,14.92016697,1673.303589
11.6916666,21.97816658,2.718666792,150.1900024,17.10000038,7,25.87545586,49.09999847,30,37.29999924,43.11999893,14.59624958,40.88681412,802.840332,29.65499878,-6.460999966,36.24399948,2.600833416,14.00249958,1588.922363
11.10354137,20.91250038,2.946000099,153.8399963,20,8,22.95968056,47.56000137,31,37.70000076,42.38999939,15.36991692,40.9031601,793.5719604,29.95299911,-6.21999979,36.79899979,3.640666723,14.22433376,1668.763428
10.80729198,21.80333328,2.569333315,141.3300018,18,8,23.18554688,49.29999924,28.5,36.16999817,45.84999847,15.51608372,42.08136368,789.3666992,30.57299995,-6.017000198,36.84000015,3.391333342,14.40516663,1767.550049
11.2654171,21.5158329,2.20783329,163.4700012,19.77000046,8.029999733,25.6370163,49.83000183,31.80999947,39.25,45.04000092,15.21058369,41.87306595,802.8040771,30.66500092,-6.304999828,36.31999969,3.624166489,14.38616657,1755.744507
11.73154163,21.91699982,2.36349988,157.1100006,20.89999962,8,26.16015244,53.52999878,31.53000069,39.72999954,46.13000107,15.38491631,41.07598114,812.8678589,30.63699913,-6.25,37.45399857,3.853666544,14.4630003,1765.582031
11.85525036,21.83166695,2.634666681,247.75,29,8.5,26.03174591,73.94999695,43,64.16999817,67.5,15.28883362,41.37524033,805.8366699,30.49500084,-6.840000153,37.33499908,3.653666735,13.98083305,1735.154053
11.59666634,21.49916649,2.659166574,298.6499939,33.40000153,9,25.77197838,90.84999847,53.45000076,70.09999847,80.90000153,15.60083294,42.47407913,781.6243286,29.97500038,-6.755000114,36.72999954,3.501666546,13.78916645,1613.607544
14.47520828,25.06333351,4.801666737,268.2999878,36.70000076,7,32.05474091,93.05000305,40.34999847,53.70000076,77.19999695,17.43041611,43.67433167,832.7564087,34.36000061,-5.549999714,39.90999985,6.275833607,17.60250092,1216.176147
13.80270863,25.02983284,3.994166613,284.75,38,7,33.33224869,105.3499985,42.09999847,57.90000153,89.84999847,16.80374908,43.40190887,846.0866699,34.07400131,-6.549999714,40.86999893,5.629166603,17.74666595,1179.912598
14.42458344,22.17500114,7.71999979,707.25,143.6000061,2,90.74847412,373.9500122,10,17,373.9500122,13.98666668,46.50091934,591.4260254,29.51000023,-0.564999998,30.07500076,7.71999979,21.40166664,657.8520508
14.74416637,22.24066734,7.740833282,644.6099854,138.6499939,2,89.8932724,357.6000061,10,16.70000076,357.6000061,13.85666656,46.01675034,595.4403076,29.58500099,-0.790000021,30.38999939,7.878333569,21.40233421,612.5438232
15.27854156,23.14666748,8.316666603,483.75,104,2,90.03960419,310.5899963,8,14,278.2999878,14.73016644,47.80257416,595.9066162,30.68000031,-0.800000012,31.10000038,8.316666603,22.70083237,500.2168884
15.43541622,23.34000015,8.159999847,467.75,113.75,2,89.01522827,276.8099976,8,13.80000019,268.3299866,14.88858318,45.84712219,631.4904785,30.70000076,-1.399999976,31.5,8.159999847,22.88583374,501.9321289
16.30729103,24.07083321,8.592000008,446.8299866,91.59999847,1,87.42070007,259.5599976,5,11,242.1999969,14.65750027,45.87363434,648.423584,31.82999992,-0.610000014,31.97999954,8.649000168,23.23900032,495.6734009
16.60124969,25.41250038,8.355833054,516.9500122,84.90000153,1,83.95046997,258.25,6.5,11.5,241.75,16.4533329,46.00030899,714.6294556,33.35000229,-1.899999976,35.39500046,9.453333855,25.27666664,325.688385
16.32299995,25.23516655,8.116666794,533.6099854,84.98000336,1,84.81558228,243.6699982,6,11,255.25,16.11291695,45.88681793,713.1505127,33.02999878,-2.200000048,35.09500122,9.484166145,25.10283279,347.2619324
15.91491699,25.0095005,7.845833302,596.2399902,121.25,1,85.0813446,350.7000122,9,15,301.0499878,16.19891739,45.72275925,709.9691772,32.40000153,-1.899999976,34.30000305,9.231999397,25.02499962,521.8371582
16.17770767,25.11683273,7.99333334,555.7000122,139.4799957,1,85.59622955,287.4100037,9,18,311.8800049,16.07533264,46.04105377,711.1113281,32.59999847,-2,34.02999878,8.654166222,24.96166611,625.3378906
15.33125019,24.58983421,7.607500076,793.9199829,138.25,2,86.54973602,391.0400085,11,18,366.5599976,15.12616634,45.34478378,687.1766968,32.29999924,-1.909999967,33.41999817,8.223333359,23.78349876,750.9206543
15.96833324,24.16333389,7.925833225,777.1199951,146.9499969,1,86.03133392,402.8399963,9.100000381,18.75,366.3200073,14.66825008,44.8756485,688.5770874,32.11000061,-0.699999988,32.50500107,8.582499504,23.58333397,617.4542236
14.97500038,24.13999939,7.327499866,795.1500244,145.4499969,1.899999976,86.14628601,409.7099915,11.80000019,19.79999924,400.75,15.26333332,45.32525635,687.765564,32.11000061,-1.625,33.46199799,8.103333473,23.40833282,730.3782959
14.48491669,23.35099983,6.715499878,769.2700195,148.1999969,2,86.28807831,400.0599976,12.42000008,21,396.7000122,14.82958317,44.84825897,678.1755981,31.10000038,-1.902999997,33.16500092,7.369166374,22.87800026,748.072998
13.19429207,22.15133286,1.252499938,282.3999939,50.74000168,5,64.30281067,107.25,15,15,76.90000153,16.9058342,42.7573967,825.0541992,28.11299896,-7.760000229,40.14299774,3.171833277,23.80750084,1288.933838
13.76525021,19.03583336,1.733333349,271.25,25,4,53.39537048,65,29.60000038,29.60000038,65,17.39166641,44.60359192,748.4896851,32.46300125,-5.550000191,39.54500198,2.962333202,23.75250053,1597.059692
10.21358299,19.8706665,1.595333338,255.9400024,49.18999863,9,49.37900162,115.25,34,35,101.8000031,16.08991623,43.27489853,756.298584,27.81000137,-7.585000038,35.27500153,0.908666611,17.34583282,2392.778076
8.225791931,18.07316589,-0.43416664,247.4199982,39.77999878,9.090000153,47.66423798,106.5500031,35.18000031,37.99000168,106.5500031,13.89408302,40.00002289,768.7510376,26.71500015,-8.020000458,34.73500061,-0.43416664,15.03183365,2260.168701
11.1546669,22.44966698,0.696999967,154.9600067,23.25,9,46.17393112,58.56000137,29.89999962,34.81999969,61.79999924,13.68074989,41.0326767,804.7727661,26.38699913,-5.867000103,34.81299973,0.445833325,16.65066719,1893.466187
15.81104183,26.62549973,5.104166508,99.90000153,16,5,32.18762589,38,18,19,38,17.07225037,40.53868103,882.6065063,36.18999863,-4.699999809,41.22999954,7.71483326,19.97166634,949.2230835
16.13929176,27.21999931,5.24183321,98,15,5,31.3888092,37,16,20,35,16.57125092,38.98956299,890.3566895,36.75,-4.240000248,41.32500076,7.70666647,19.8283329,992.8759766
11.17683315,22.65616608,2.702500105,168.0700073,20.5,7,27.71384048,53,30.70000076,36.5,51.86999893,14.75749969,40.06357574,783.8518066,29.30500031,-5.769999981,35.94599915,3.508999825,15.1206665,1591.7052
