,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
0,-0.704125911,5.167899659,1.897879668,2.972480029,0.02670106,-0.465154237,-0.609159235,-0.105055033,0.452089672,0.122638009,-0.07040423,-0.16462321,-0.128612327,0.202966304,-0.09000628,-0.009886283,0.05607124,0.011877161,-0.014914493,0.080288877
0,-4.436205362,-0.462186982,-1.375477414,-0.985541176,-0.947161119,0.529461669,-0.453933488,0.098750503,0.102419232,-0.134037028,0.033355803,-0.03598581,-0.006089424,-0.091350859,0.036606365,0.01338384,-0.082185674,-0.019059408,-0.019292379,-0.03877989
0,-0.308488055,-0.731570003,-0.036669349,0.011222478,-0.607329062,-0.28108528,-0.537273946,-0.781741883,0.07968113,0.849462639,0.034835745,0.034452377,0.100741973,-0.064622071,0.049180207,0.298034958,0.071919827,0.079239554,0.00041184,-0.007380967
0,1.270511071,2.715655089,-1.634175389,-0.213779806,-0.40055597,0.006813628,-0.356092135,0.55443064,0.508024391,0.087923671,0.08020077,-0.05079088,0.011548549,0.073220975,-0.061275089,0.029785253,-0.002115796,0.024860579,-0.030924884,0.013453766
0,0.295370432,-1.103058506,-1.43970398,0.952184519,0.348346154,0.368259954,0.107082044,-0.544964286,0.172127501,0.096458208,0.11421605,-0.10051767,-0.095670963,0.240503376,-0.252911404,-0.051699061,-0.036919286,-0.028785639,0.007441008,-0.073030159
0,-0.900871773,0.243560631,-1.583382728,-0.076291185,-0.115718981,0.398224411,0.123310298,-0.39194222,0.061776022,-0.142072791,0.03303605,0.017203615,-0.071784408,0.316349498,-0.3058808,-0.120269984,0.020645586,0.042536074,-0.030202737,-0.046621549
0,-1.945609367,-1.264768524,-1.173942015,-0.281877996,1.081821212,0.468330211,0.120278793,-0.654085418,0.16105011,-0.134068269,0.21952718,-0.197307703,-0.173809148,0.340723281,-0.216318418,0.013680897,-0.031353235,-0.118131723,0.001116789,-0.075228419
0,3.317552248,-2.186307064,-1.469175677,-0.506392654,0.289573073,-0.333985497,-0.295433683,0.30390882,0.175866943,-0.10244045,-0.023548757,0.04844437,0.018328233,0.056743656,-0.003197694,0.008905671,0.007584613,0.010675702,-0.027318055,-0.056013336
0,-2.2643918,-1.461556289,-1.619183036,-1.452087591,-0.298130385,0.298158516,0.210733387,-0.017370583,0.387704181,0.062915863,-0.069382364,0.068684183,0.06684462,-0.017158352,-0.091212009,-0.089030355,0.038360553,0.113123659,-0.059741291,0.011199545
0,-0.3238258,-2.695137281,-0.248931192,-0.381760517,-1.220275179,-0.452687441,-0.082821706,-0.355933819,-0.099177406,0.335053193,0.021474969,-0.046582322,0.025627123,0.160455921,-0.09182583,0.120749207,0.019451107,0.037126965,0.036136589,-0.01761422
0,-1.110233815,0.819482069,-0.964496678,1.28269695,0.289141098,0.332646443,0.171091297,-0.475099209,0.028588237,-0.220577053,0.006140327,-0.032710679,-0.132787577,0.253082024,-0.234724334,-0.133877861,-0.014768989,-0.001562311,-0.043294648,-0.030240259
0,1.81765749,-1.186425076,-0.605423755,0.403155666,-0.238396048,-0.225157425,-0.775133398,0.041889367,0.235733653,0.177527832,-0.070753914,0.036682804,0.045333807,-0.140404058,0.137709131,0.071437828,0.009581103,0.011159217,-0.013539019,0.021261778
0,-1.349471156,0.37515756,-0.872000642,-0.916642023,0.32751153,0.178483585,-0.287883323,-0.477405646,-0.40536089,0.312769864,0.097477541,0.010046392,-0.028410741,0.266496381,-0.246746489,0.049482131,-0.000189169,0.004696746,0.004952153,-0.045887132
0,-1.325528776,-0.925954667,-1.141541629,0.054168028,0.571194645,0.331824147,0.434932863,-0.959463329,0.122717436,-0.155032853,0.05436179,-0.016802665,-0.068657251,0.263340446,-0.24691822,-0.037542848,0.042329318,0.004454096,-0.036904193,-0.068305511
0,-3.080815318,-0.002641288,-0.70132773,0.540637008,-0.204022232,0.253543206,0.12653481,-0.33342372,0.157493935,0.120129956,-0.019927639,-0.013802691,0.004224966,-0.116634351,-0.042990584,-0.005641913,-0.010703774,-0.021790219,-0.005396061,-0.045824678
0,-0.9266995,0.960240571,-1.174617297,0.740142954,0.071527238,0.386044924,0.088102621,-0.575958119,0.010378148,-0.116149767,-0.004029829,0.038948571,-0.068679916,0.243856683,-0.242557455,-0.073678192,0.040472419,0.035375152,-0.017913979,-0.035492139
0,0.799010919,-3.114945927,-0.005370568,-0.418712914,-0.271443505,-0.600548577,0.248131648,-0.640589556,-0.310090436,-0.1112517,-0.041804599,-0.004650314,0.005568726,0.28607055,-0.11524257,-0.030290597,0.039689403,0.060812035,-0.008984592,0.023656342
0,1.09667923,3.208906499,-1.304644088,0.247636725,-0.351747636,-0.03771761,-0.437754972,0.413634962,0.37250628,0.031491581,0.059821389,-0.048516657,0.007527917,0.039357518,-0.020442372,0.025694184,-0.006174082,0.007233487,-0.046185027,0.008464983
0,-0.778593108,0.353425932,-0.226726005,-0.268652627,-0.167009867,-0.217301115,-0.457222821,-0.787542461,-0.360201725,0.734202845,0.034384857,0.070676649,0.066540052,0.004696961,-0.021426565,0.179454983,0.0458848,0.055662135,0.013446507,0.001482227
0,0.384350826,-0.287868217,-1.035524523,-1.133044297,-0.485621955,-0.13934631,-0.488804233,-0.778724609,-0.217222809,0.930116777,0.055254819,0.067661199,0.107588938,-0.068152043,0.056208093,0.24338433,0.065737953,0.066480972,0.052194775,0.037277461
0,0.691244535,-3.216552777,-1.507980109,-0.688742636,0.189860874,-0.135616253,1.016828867,-0.546876974,0.191053524,0.221934889,0.043467024,-0.043389337,-0.042680799,0.056448352,-0.114653603,-0.044467547,0.028374876,-0.035201269,0.146163355,-0.011009049
0,2.318113769,5.321991917,0.065579213,0.343947291,0.908007989,1.559991862,1.254908161,0.790419082,-0.218484319,0.219689841,0.241593549,0.104661165,0.081411629,0.163918327,-0.357157875,-0.009519179,0.11568107,-0.049440004,-0.025177298,-0.00027072
0,3.052555353,-3.664177066,1.401506432,0.185919061,-0.120796485,1.340574647,0.095295526,0.066415275,-0.430664471,0.088345197,-0.050520342,0.018073749,0.022649422,-0.090199719,0.045798946,0.019291547,-0.01165246,-0.050750668,-0.030875296,-0.050188865
0,-3.421316076,-1.842101327,-0.239007177,0.99690078,0.289662815,0.235652278,-0.069223035,-0.439515384,-0.043943631,-0.210604541,-0.014154273,-0.059695324,-0.05737893,0.120604667,-0.116447874,0.030607912,-0.017661981,-0.03584341,-0.032775405,-0.070520214
0,2.83460925,-0.048098726,-0.50022522,0.577254719,0.693332108,-0.33606988,0.012471806,0.211090733,0.011833288,-0.012174173,-0.032762657,0.021467251,0.048580746,-0.122179862,0.09386872,0.060131438,-0.007243778,-0.042871039,-0.031779199,0.001608888
0,-1.170229839,0.189250179,-1.257487289,0.780038213,-0.236350231,0.424717312,-0.106608511,-0.421613628,0.162233982,-0.103121845,0.028093893,-0.011002703,-0.053733792,0.307914038,-0.300893311,-0.127044862,0.036370371,0.044506398,-0.045754665,-0.035601757
0,2.603691019,-1.869035598,0.922534008,1.794638325,1.195310396,-0.644281533,-0.128057382,-0.092307841,0.113259297,0.12675597,-0.085387407,-0.040968299,-0.004565677,0.036158995,0.009548939,0.014402973,0.054330842,-0.025691495,0.017315444,0.006895468
0,-0.78981971,-0.043191375,-1.029747573,1.284749164,-0.040044414,0.308776579,0.046833774,-0.410609386,0.221780638,-0.033823968,0.027155583,-0.056474848,-0.082238811,0.266142453,-0.279640476,-0.09449266,0.008944887,0.018843205,-0.042911981,-0.05792523
0,-3.880770761,5.030713092,-0.85824261,0.646445242,0.552582298,0.395058699,0.464958801,-0.655282878,0.171014065,-0.252716472,0.049247625,-0.029386606,-0.189581901,0.148205222,-0.147494934,0.008768606,-0.047437337,-0.00901957,-0.071385932,0.023040124
0,1.342118556,2.293141034,-0.540701509,0.767654272,-0.309501589,-0.210657337,-0.235258834,0.394510123,0.178587735,0.127777061,-0.03517023,-0.023475271,0.018681593,-0.099883103,0.088125172,0.060224828,-0.006251013,-0.000294923,0.021635267,0.037185424
0,-0.613917188,-0.176722509,-1.051460126,1.27113318,-0.069164771,0.298486778,0.086261595,-0.455962328,0.228564292,-0.043065534,0.01660462,-0.045786552,-0.080832775,0.234145265,-0.256110388,-0.092416678,0.011328476,0.013801557,-0.049981237,-0.055959759
0,-2.32900561,1.674256966,-0.795017374,1.388693782,0.381061336,0.320620635,-0.011919299,-0.428924421,0.180692692,-0.059611399,0.05753851,-0.0834056,-0.150869606,0.242351786,-0.258899703,-0.09831445,-0.042148093,-0.016857466,-0.081601011,-0.030548754
0,1.7050096,1.397549418,0.866081046,0.728922189,-0.319424126,1.816002798,0.319130954,0.695352569,-0.065175901,-0.055588282,0.044158184,-0.034943243,-0.044453702,0.086842454,-0.044409078,-0.055831822,-0.038771832,0.063727116,-0.031044408,0.022998219
0,-1.028395669,0.476175142,-1.555789532,0.07677711,-0.091515644,0.383154587,0.120676418,-0.383205429,0.069111541,-0.146866682,0.026655959,0.016110997,-0.075101739,0.304975397,-0.307411311,-0.115327202,0.00916658,0.04415764,-0.032318942,-0.052598985
0,1.933641716,-2.18607535,-1.973929472,-0.171834142,0.235945038,0.047995466,0.316480035,-0.815967923,0.185490811,-0.034908089,0.090864633,-0.05550284,-0.054190232,0.124544643,-0.102302554,0.01875426,-0.047135674,-0.023811765,0.039679282,-0.051410354
0,-0.492048517,-0.511830991,-1.974709974,-1.295025919,-1.166107033,0.370143013,-0.254302602,-0.27558171,0.183871964,0.305888659,0.085279822,-0.036256529,-0.044796863,0.238072236,-0.201676205,0.034658964,0.047551636,0.01414441,0.03286998,-0.003969637
0,1.575674296,-0.556444284,-0.979487863,0.470553614,-0.124234704,-0.111671148,-0.747425317,0.190971058,0.07707036,0.28457338,-0.030788704,0.030507379,0.043535432,0.020752344,-0.001588171,0.080532066,0.037591649,0.029253845,-0.008643622,-0.009742362
0,-1.751038197,1.190828647,0.206811801,0.289951593,-0.176077678,-0.122926079,-0.480552273,-0.411732778,0.07210931,0.876099326,0.200908445,-0.135609494,-0.025691418,0.12294359,-0.09330981,0.198123003,-0.009092836,0.001744406,-0.039125531,0.006799924
0,-0.269975472,0.181573832,-0.621527005,-0.333237515,-0.132627387,-0.099713785,-0.556050865,-0.693782598,-0.135850233,1.007353022,0.106179889,0.023928113,0.091997887,-0.026887147,0.009031573,0.228214176,0.062390395,0.05761941,0.034356608,0.028091481
0,-0.392202206,-0.515537103,-0.339825381,0.469422513,-0.959677292,-0.08176626,-0.477618732,-0.440679946,0.199880983,0.734308384,0.046948542,-0.049941033,0.111105484,-0.071385475,0.093238362,0.19151293,0.078938264,0.067480874,0.042751,0.066886533
0,-0.200025438,0.814625122,0.273469735,0.772783229,-0.423912119,-0.334462002,-1.006320665,0.008546856,-0.202295,0.555055918,0.030226269,-0.025095218,0.015410186,0.160928169,-0.09056463,0.087032401,0.028368223,0.040486054,-0.001738413,-0.006447745
0,-1.99133776,-0.268567451,-0.605885621,1.187229701,0.964299414,0.257738608,0.360718528,-0.734132675,-0.001322717,0.103895919,0.079120369,-0.129722504,-0.148374813,0.114115237,-0.101725121,-0.019461832,-0.078268134,-0.036357472,0.031577504,-0.036003695
0,2.394643059,1.642761193,-0.899019734,-0.864426751,-0.767893355,0.741639171,0.308725878,0.729669675,-0.237111451,0.181689621,-0.070321671,0.045344704,0.101345304,-0.232729458,0.188821665,0.074646616,-0.021731527,0.054307306,-0.028439836,0.07074537
0,1.593183445,1.874394806,-0.27022231,0.910361506,-0.119342082,-0.282074698,-0.239712039,0.205128086,0.051368532,0.08171401,-0.081681391,0.021638369,0.039082665,-0.112069652,0.100273656,0.072038645,0.011691947,0.011619003,0.030766378,0.024186381
0,1.111259669,0.801333271,0.829029195,1.356143092,0.234339387,-0.243773516,-1.018390811,-0.086927691,0.600753127,0.457546317,0.079996444,-0.086630494,-0.011621901,0.116313833,-0.008962306,0.17117027,0.049967055,0.046153596,0.079797194,-0.01329244
0,0.188415864,3.394128788,1.226776705,1.013283516,-0.385762432,-0.443313326,-0.796989352,-0.160770894,0.486229464,0.162685664,0.02326523,-0.041715998,-0.009156209,0.193748266,-0.089038728,0.11480934,0.069581568,0.069267439,0.094995179,-0.014211423
0,1.672880455,-1.148551542,-2.509180413,-0.60923837,-0.45628979,0.254363637,0.121050552,-0.545579194,0.232625971,0.178905952,-0.023234215,0.029701058,0.040919011,-0.142468717,0.072302167,0.073350116,0.002192473,0.015620883,0.027614825,0.011310451
0,-1.312128417,-0.941449243,-0.495879125,0.38983818,0.62939445,-0.151104228,0.343653979,-0.24092568,-0.12010011,-0.344468865,0.069538373,-0.149639984,-0.167790436,0.46771173,-0.300616768,-0.117073608,-0.070161858,0.008360999,0.022728131,-0.112336341
0,2.906616153,-2.367814016,1.409772988,0.830429269,0.225345902,1.557031483,0.073153585,0.169544816,-0.393336705,0.140982289,0.001254319,0.000264412,0.002278582,0.021910182,0.049865819,0.020799892,0.003208318,0.023264095,0.015703606,0.027151868
0,-2.284431056,1.115660978,-0.560757956,1.743168557,0.583021312,0.450488409,0.167105823,-1.064928482,0.036100959,-0.099223018,-0.007279549,-0.041099191,-0.098617333,0.039793597,-0.097646924,-0.118039881,-0.00947432,-0.041750454,-0.07240444,0.036117492
0,3.423516131,-1.328599129,-0.31453927,0.766420137,1.275095857,-0.404260234,0.044230402,0.106445406,-0.052779278,0.135023053,0.019097131,-0.003094787,0.06948549,-0.07443268,0.06327025,0.092548858,0.001414256,-0.048054022,-0.01639428,-0.023658511
0,0.491734979,-0.646120918,-1.79357371,-1.680836566,-0.662593097,0.206558475,-0.290328955,-0.531869786,-0.166575939,0.526408665,0.084688776,-0.025308874,0.01648537,0.058383644,-0.034282086,0.104185509,0.007813844,0.001177559,0.026299556,0.020907747
0,-2.476522131,2.691941566,-0.282820432,1.907747213,0.540616226,0.366933335,-0.047875485,-0.431036656,0.068223298,-0.175099082,-0.008807709,-0.068992806,-0.167748049,0.252891726,-0.233209785,-0.094275036,-0.01768216,-0.010016197,-0.06440534,-0.020025829
0,-1.861370135,4.678049999,-0.395421655,1.616862565,-0.042025354,-0.001655484,0.471063931,-0.730151654,-0.229575514,-0.51957408,-0.086330315,-0.040816668,-0.15806199,0.202105515,-0.159488026,-0.024410131,-0.048375286,-0.005466847,-0.029228257,-0.078434596
0,0.351350983,-1.018848399,-2.803551722,-1.373911525,-0.90516414,0.400401228,-0.04718877,-0.443335442,0.231625533,-0.067394765,0.072813642,-0.050784636,-0.088867555,0.316243547,-0.283591668,-0.086530752,-0.033286269,0.024816219,0.038625458,-0.045609174
0,1.053527385,1.884034062,0.288924839,1.259896739,0.244441025,-0.190441971,-0.382733759,0.052184075,0.513379248,-0.109298524,-0.017652112,-0.016208485,-0.054511376,0.044028113,-0.001918222,0.008379911,0.02625438,-0.001301483,0.051552679,0.034036387
0,-1.42668637,0.581338318,-1.739523978,0.037288537,-0.449158657,0.504448697,0.141676219,-0.686970023,0.250165151,0.169544918,0.102570054,-0.068501308,-0.042477128,0.041329703,-0.096273381,-0.030477025,-0.002496449,-0.026088642,0.037548099,0.014263111
0,-0.771984152,1.082313326,-0.097751593,-0.255597543,-0.146960396,-0.175833197,-0.618184422,-0.871969261,-0.239434828,0.922527776,0.093836588,0.043681963,0.079677163,-0.028842606,0.022184219,0.228769356,0.054768389,0.054094108,0.029183433,0.033543562
0,0.278982131,-0.285625289,-1.297622097,-0.531922257,-0.283050363,0.109374963,-0.011600345,-0.632509619,-0.207961854,0.27120718,-0.004212811,0.048314016,0.024101347,0.005393414,-0.048811286,0.059191682,0.008236533,0.016907433,-0.000570817,-0.014199427
0,0.354594592,4.669225753,2.502938855,1.174073169,-0.394126948,-1.310561965,0.034007431,-0.406382056,-0.246281176,-0.054337152,-0.116719733,-0.038433168,-0.007473605,0.183818197,-0.145663631,0.035095882,0.046570374,0.000582847,0.035698204,-0.074306648
0,-1.334599963,0.170393238,-1.383391333,0.666907023,-0.036853396,0.489614884,0.208328982,-0.959886378,0.211066196,0.090608426,0.041980078,0.008353101,-0.017785864,0.08525753,-0.139526253,-0.067528066,0.045075449,0.02870843,-0.045018334,0.021509169
0,2.474634758,-2.326854828,1.774950664,0.326180593,-0.079793063,1.360794789,0.034547464,0.011374245,-0.250045728,0.015120732,-0.02606332,0.016317335,-0.010377033,-0.061943021,0.056141598,0.006391979,0.036298778,-0.07063963,-0.003785354,-0.004832975
0,3.603687655,-1.73619872,-0.314504172,0.565356787,1.377436503,-0.432928705,0.133939541,0.026670442,-0.061265779,0.045176834,0.026904607,0.012779072,0.056128272,-0.019613804,-0.004214253,0.071381871,0.000402782,-0.060469208,-0.024700179,-0.056654374
0,3.502538218,-1.634391731,-0.281351243,0.824720716,1.454970964,-0.398134123,0.120680951,0.062203256,-0.007941247,0.016841559,0.022247584,-0.002852425,0.047502583,-0.02634857,0.007077991,0.060708049,-0.009205873,-0.056739766,-0.041863101,-0.047848358
0,2.656602963,-3.888411627,0.578658427,-0.470880232,-1.113957151,0.957270457,0.056460138,0.226736138,-0.250440075,-0.065847597,-0.143486159,0.084132158,0.016764826,-0.109154261,0.089690915,-0.022904344,0.024162232,-0.012038771,-0.014997141,0.002295518
0,-0.284799504,0.220101274,-0.645732839,-0.335150237,-0.091097469,-0.071017047,-0.565754452,-0.707451778,-0.121287697,0.988693703,0.106368911,0.031150759,0.08922678,-0.020900948,0.002564467,0.222065812,0.065486453,0.058728458,0.033596782,0.028861151
0,-0.990803452,0.030234761,-0.862045283,1.706952157,0.013158458,0.313368899,0.001988814,-0.414849504,0.213615775,-0.043470796,0.019514342,-0.087099452,-0.103790763,0.241825048,-0.26619255,-0.105202001,-0.004824771,-0.01223456,-0.050130069,-0.054613285
0,1.622340983,-1.41294206,-2.632107148,-0.720646279,-0.290039467,0.442986177,0.313431006,-0.423344991,0.345045875,-0.017753144,0.13286199,-0.11874036,-0.066065905,0.108616596,-0.155062915,-0.073111224,-0.080321696,-0.057733805,0.03296983,-0.043409277
0,-0.270054906,-0.477975991,-1.1540412,1.06794771,0.049744824,0.27724814,0.194955468,-0.531004479,0.155060252,-0.079400809,0.023479905,-0.033036465,-0.089596496,0.270174465,-0.273787353,-0.093180229,0.009487262,0.017097644,-0.027778529,-0.06994128
0,0.605675942,-0.252152328,-0.978361345,-0.874249492,-0.632354724,-0.168557732,-0.759787903,-0.339177516,-0.234959781,0.725670274,0.053725587,0.026069396,0.070259477,0.052838977,-0.028808384,0.166705972,0.035094553,0.046322494,0.034040622,0.002488408
0,-0.312939521,-0.172562662,-1.720655941,-1.26441176,-0.507634521,0.226193899,-0.010905506,-0.417265682,-0.185755562,0.138205174,0.045855879,0.006940624,-0.039578873,0.230563267,-0.20528959,-0.014834581,0.015016123,0.010554449,0.017697189,-0.021543454
0,-0.081849858,-1.337803185,-1.950213044,-0.428962547,-0.348985196,0.398520108,0.034061588,-0.371432823,0.095111186,-0.065369528,0.145404006,-0.11758796,-0.132927418,0.37120656,-0.332704978,-0.103433313,-0.068671478,-0.035020708,0.025894889,-0.089211511
0,0.728957907,-1.319254148,-1.76092956,0.380102239,0.194622715,0.386700567,0.192547855,-0.596862746,0.191938422,0.054957561,0.12102715,-0.081541043,-0.075253728,0.237425711,-0.25667979,-0.044637022,-0.040120693,-0.018717773,0.013646199,-0.074934289
0,0.432979097,3.269994549,-2.1209022,-0.410082113,-1.249358142,0.014580145,-0.136115316,0.414732577,-0.224351275,-0.472480723,-0.012598719,-0.092130827,-0.103621928,0.309243536,-0.187038427,-0.065239963,-0.078551272,-0.013246463,0.007397439,-0.045569515
0,-2.06684207,-1.461193391,-1.784376659,-1.075167049,-0.796394074,0.260580618,0.32735053,0.049803071,0.512647948,0.106079443,-0.008434872,-0.018763382,0.018487592,0.004695848,-0.103571484,-0.078314377,-0.012041887,0.082764654,-0.058703152,0.01062921
0,0.649654032,1.008865041,-2.043991887,-0.405080157,0.386610791,0.355617737,1.038221522,-1.295472899,0.00462756,-0.217817658,0.077432247,0.020170755,-0.081966897,0.079007694,-0.089576612,0.033820007,-0.035890388,-0.011990879,0.035809838,-0.007876648
